hour_of_year,day,hour_of_day,hour_label,energy_consumed_wh,energy_consumed_kwh,average_power_kw,active_vehicles,active_vehicle_records
3849,161,9,year hour 3849,67953.64,67.95364,67.95364,604.0,52529.0
3850,161,10,year hour 3850,67944.94,67.94494,67.94494,602.0,52535.0
3851,161,11,year hour 3851,67802.9,67.8029,67.8029,588.0,52375.0
3852,161,12,year hour 3852,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
3853,161,13,year hour 3853,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
3854,161,14,year hour 3854,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
3855,161,15,year hour 3855,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
3856,161,16,year hour 3856,69555.96,69.55596,69.55596,608.0,53372.0
3857,161,17,year hour 3857,68005.42,68.00542,68.00542,598.0,52153.0
3858,161,18,year hour 3858,70931.0,70.931,70.931,607.0,53552.0
3859,161,19,year hour 3859,67678.63,67.67863,67.67863,599.0,52674.0
3860,161,20,year hour 3860,68076.09,68.07609,68.07609,599.0,52651.0
3861,161,21,year hour 3861,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
3862,161,22,year hour 3862,67821.74,67.82174,67.82174,604.0,52967.0
3863,161,23,year hour 3863,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
3864,162,0,year hour 3864,84257.97,84.25797,84.25797,627.0,56190.0
3865,162,1,year hour 3865,67763.65,67.76365,67.76365,602.0,52182.0
3866,162,2,year hour 3866,67864.3,67.8643,67.8643,601.0,52088.0
3867,162,3,year hour 3867,67591.19,67.59119,67.59119,601.0,52786.0
3868,162,4,year hour 3868,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
3869,162,5,year hour 3869,68040.49,68.04049,68.04049,601.0,53095.0
3870,162,6,year hour 3870,71032.18,71.03218,71.03218,607.0,53189.0
3871,162,7,year hour 3871,68068.45,68.06845,68.06845,595.0,52165.0
3872,162,8,year hour 3872,69069.68000000001,69.06968,69.06968,604.0,53833.0
3873,162,9,year hour 3873,67953.64,67.95364,67.95364,604.0,52529.0
3874,162,10,year hour 3874,67944.94,67.94494,67.94494,602.0,52535.0
3875,162,11,year hour 3875,67802.9,67.8029,67.8029,588.0,52375.0
3876,162,12,year hour 3876,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
3877,162,13,year hour 3877,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
3878,162,14,year hour 3878,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
3879,162,15,year hour 3879,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
3880,162,16,year hour 3880,69555.96,69.55596,69.55596,608.0,53372.0
3881,162,17,year hour 3881,68005.42,68.00542,68.00542,598.0,52153.0
3882,162,18,year hour 3882,70931.0,70.931,70.931,607.0,53552.0
3883,162,19,year hour 3883,67678.63,67.67863,67.67863,599.0,52674.0
3884,162,20,year hour 3884,68076.09,68.07609,68.07609,599.0,52651.0
3885,162,21,year hour 3885,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
3886,162,22,year hour 3886,67821.74,67.82174,67.82174,604.0,52967.0
3887,162,23,year hour 3887,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
3888,163,0,year hour 3888,84257.97,84.25797,84.25797,627.0,56190.0
3889,163,1,year hour 3889,67763.65,67.76365,67.76365,602.0,52182.0
3890,163,2,year hour 3890,67864.3,67.8643,67.8643,601.0,52088.0
3891,163,3,year hour 3891,67591.19,67.59119,67.59119,601.0,52786.0
3892,163,4,year hour 3892,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
3893,163,5,year hour 3893,68040.49,68.04049,68.04049,601.0,53095.0
3894,163,6,year hour 3894,71032.18,71.03218,71.03218,607.0,53189.0
3895,163,7,year hour 3895,68068.45,68.06845,68.06845,595.0,52165.0
3896,163,8,year hour 3896,69069.68000000001,69.06968,69.06968,604.0,53833.0
3897,163,9,year hour 3897,67953.64,67.95364,67.95364,604.0,52529.0
3898,163,10,year hour 3898,67944.94,67.94494,67.94494,602.0,52535.0
3899,163,11,year hour 3899,67802.9,67.8029,67.8029,588.0,52375.0
3900,163,12,year hour 3900,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
3901,163,13,year hour 3901,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
3902,163,14,year hour 3902,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
3903,163,15,year hour 3903,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
3904,163,16,year hour 3904,69555.96,69.55596,69.55596,608.0,53372.0
3905,163,17,year hour 3905,68005.42,68.00542,68.00542,598.0,52153.0
3906,163,18,year hour 3906,70931.0,70.931,70.931,607.0,53552.0
3907,163,19,year hour 3907,67678.63,67.67863,67.67863,599.0,52674.0
3908,163,20,year hour 3908,68076.09,68.07609,68.07609,599.0,52651.0
3909,163,21,year hour 3909,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
3910,163,22,year hour 3910,67821.74,67.82174,67.82174,604.0,52967.0
3911,163,23,year hour 3911,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
3912,164,0,year hour 3912,84257.97,84.25797,84.25797,627.0,56190.0
3913,164,1,year hour 3913,67763.65,67.76365,67.76365,602.0,52182.0
3914,164,2,year hour 3914,67864.3,67.8643,67.8643,601.0,52088.0
3915,164,3,year hour 3915,67591.19,67.59119,67.59119,601.0,52786.0
3916,164,4,year hour 3916,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
3917,164,5,year hour 3917,68040.49,68.04049,68.04049,601.0,53095.0
3918,164,6,year hour 3918,71032.18,71.03218,71.03218,607.0,53189.0
3919,164,7,year hour 3919,68068.45,68.06845,68.06845,595.0,52165.0
3920,164,8,year hour 3920,69069.68000000001,69.06968,69.06968,604.0,53833.0
3921,164,9,year hour 3921,67953.64,67.95364,67.95364,604.0,52529.0
3922,164,10,year hour 3922,67944.94,67.94494,67.94494,602.0,52535.0
3923,164,11,year hour 3923,67802.9,67.8029,67.8029,588.0,52375.0
3924,164,12,year hour 3924,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
3925,164,13,year hour 3925,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
3926,164,14,year hour 3926,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
3927,164,15,year hour 3927,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
3928,164,16,year hour 3928,69555.96,69.55596,69.55596,608.0,53372.0
3929,164,17,year hour 3929,68005.42,68.00542,68.00542,598.0,52153.0
3930,164,18,year hour 3930,70931.0,70.931,70.931,607.0,53552.0
3931,164,19,year hour 3931,67678.63,67.67863,67.67863,599.0,52674.0
3932,164,20,year hour 3932,68076.09,68.07609,68.07609,599.0,52651.0
3933,164,21,year hour 3933,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
3934,164,22,year hour 3934,67821.74,67.82174,67.82174,604.0,52967.0
3935,164,23,year hour 3935,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
3936,165,0,year hour 3936,84257.97,84.25797,84.25797,627.0,56190.0
3937,165,1,year hour 3937,67763.65,67.76365,67.76365,602.0,52182.0
3938,165,2,year hour 3938,67864.3,67.8643,67.8643,601.0,52088.0
3939,165,3,year hour 3939,67591.19,67.59119,67.59119,601.0,52786.0
3940,165,4,year hour 3940,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
3941,165,5,year hour 3941,68040.49,68.04049,68.04049,601.0,53095.0
3942,165,6,year hour 3942,71032.18,71.03218,71.03218,607.0,53189.0
3943,165,7,year hour 3943,68068.45,68.06845,68.06845,595.0,52165.0
3944,165,8,year hour 3944,69069.68000000001,69.06968,69.06968,604.0,53833.0
3945,165,9,year hour 3945,67953.64,67.95364,67.95364,604.0,52529.0
3946,165,10,year hour 3946,67944.94,67.94494,67.94494,602.0,52535.0
3947,165,11,year hour 3947,67802.9,67.8029,67.8029,588.0,52375.0
3948,165,12,year hour 3948,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
3949,165,13,year hour 3949,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
3950,165,14,year hour 3950,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
3951,165,15,year hour 3951,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
3952,165,16,year hour 3952,69555.96,69.55596,69.55596,608.0,53372.0
3953,165,17,year hour 3953,68005.42,68.00542,68.00542,598.0,52153.0
3954,165,18,year hour 3954,70931.0,70.931,70.931,607.0,53552.0
3955,165,19,year hour 3955,67678.63,67.67863,67.67863,599.0,52674.0
3956,165,20,year hour 3956,68076.09,68.07609,68.07609,599.0,52651.0
3957,165,21,year hour 3957,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
3958,165,22,year hour 3958,67821.74,67.82174,67.82174,604.0,52967.0
3959,165,23,year hour 3959,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
3960,166,0,year hour 3960,84257.97,84.25797,84.25797,627.0,56190.0
3961,166,1,year hour 3961,67763.65,67.76365,67.76365,602.0,52182.0
3962,166,2,year hour 3962,67864.3,67.8643,67.8643,601.0,52088.0
3963,166,3,year hour 3963,67591.19,67.59119,67.59119,601.0,52786.0
3964,166,4,year hour 3964,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
3965,166,5,year hour 3965,68040.49,68.04049,68.04049,601.0,53095.0
3966,166,6,year hour 3966,71032.18,71.03218,71.03218,607.0,53189.0
3967,166,7,year hour 3967,68068.45,68.06845,68.06845,595.0,52165.0
3968,166,8,year hour 3968,69069.68000000001,69.06968,69.06968,604.0,53833.0
3969,166,9,year hour 3969,67953.64,67.95364,67.95364,604.0,52529.0
3970,166,10,year hour 3970,67944.94,67.94494,67.94494,602.0,52535.0
3971,166,11,year hour 3971,67802.9,67.8029,67.8029,588.0,52375.0
3972,166,12,year hour 3972,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
3973,166,13,year hour 3973,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
3974,166,14,year hour 3974,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
3975,166,15,year hour 3975,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
3976,166,16,year hour 3976,69555.96,69.55596,69.55596,608.0,53372.0
3977,166,17,year hour 3977,68005.42,68.00542,68.00542,598.0,52153.0
3978,166,18,year hour 3978,70931.0,70.931,70.931,607.0,53552.0
3979,166,19,year hour 3979,67678.63,67.67863,67.67863,599.0,52674.0
3980,166,20,year hour 3980,68076.09,68.07609,68.07609,599.0,52651.0
3981,166,21,year hour 3981,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
3982,166,22,year hour 3982,67821.74,67.82174,67.82174,604.0,52967.0
3983,166,23,year hour 3983,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
3984,167,0,year hour 3984,84257.97,84.25797,84.25797,627.0,56190.0
3985,167,1,year hour 3985,67763.65,67.76365,67.76365,602.0,52182.0
3986,167,2,year hour 3986,67864.3,67.8643,67.8643,601.0,52088.0
3987,167,3,year hour 3987,67591.19,67.59119,67.59119,601.0,52786.0
3988,167,4,year hour 3988,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
3989,167,5,year hour 3989,68040.49,68.04049,68.04049,601.0,53095.0
3990,167,6,year hour 3990,71032.18,71.03218,71.03218,607.0,53189.0
3991,167,7,year hour 3991,68068.45,68.06845,68.06845,595.0,52165.0
3992,167,8,year hour 3992,69069.68000000001,69.06968,69.06968,604.0,53833.0
3993,167,9,year hour 3993,67953.64,67.95364,67.95364,604.0,52529.0
3994,167,10,year hour 3994,67944.94,67.94494,67.94494,602.0,52535.0
3995,167,11,year hour 3995,67802.9,67.8029,67.8029,588.0,52375.0
3996,167,12,year hour 3996,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
3997,167,13,year hour 3997,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
3998,167,14,year hour 3998,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
3999,167,15,year hour 3999,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
4000,167,16,year hour 4000,69555.96,69.55596,69.55596,608.0,53372.0
4001,167,17,year hour 4001,68005.42,68.00542,68.00542,598.0,52153.0
4002,167,18,year hour 4002,70931.0,70.931,70.931,607.0,53552.0
4003,167,19,year hour 4003,67678.63,67.67863,67.67863,599.0,52674.0
4004,167,20,year hour 4004,68076.09,68.07609,68.07609,599.0,52651.0
4005,167,21,year hour 4005,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
4006,167,22,year hour 4006,67821.74,67.82174,67.82174,604.0,52967.0
4007,167,23,year hour 4007,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
4008,168,0,year hour 4008,84257.97,84.25797,84.25797,627.0,56190.0
4009,168,1,year hour 4009,67763.65,67.76365,67.76365,602.0,52182.0
4010,168,2,year hour 4010,67864.3,67.8643,67.8643,601.0,52088.0
4011,168,3,year hour 4011,67591.19,67.59119,67.59119,601.0,52786.0
4012,168,4,year hour 4012,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
4013,168,5,year hour 4013,68040.49,68.04049,68.04049,601.0,53095.0
4014,168,6,year hour 4014,71032.18,71.03218,71.03218,607.0,53189.0
4015,168,7,year hour 4015,68068.45,68.06845,68.06845,595.0,52165.0
4016,168,8,year hour 4016,69069.68000000001,69.06968,69.06968,604.0,53833.0
4017,168,9,year hour 4017,67953.64,67.95364,67.95364,604.0,52529.0
4018,168,10,year hour 4018,67944.94,67.94494,67.94494,602.0,52535.0
4019,168,11,year hour 4019,67802.9,67.8029,67.8029,588.0,52375.0
4020,168,12,year hour 4020,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
4021,168,13,year hour 4021,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
4022,168,14,year hour 4022,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
4023,168,15,year hour 4023,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
4024,168,16,year hour 4024,69555.96,69.55596,69.55596,608.0,53372.0
4025,168,17,year hour 4025,68005.42,68.00542,68.00542,598.0,52153.0
4026,168,18,year hour 4026,70931.0,70.931,70.931,607.0,53552.0
4027,168,19,year hour 4027,67678.63,67.67863,67.67863,599.0,52674.0
4028,168,20,year hour 4028,68076.09,68.07609,68.07609,599.0,52651.0
4029,168,21,year hour 4029,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
4030,168,22,year hour 4030,67821.74,67.82174,67.82174,604.0,52967.0
4031,168,23,year hour 4031,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
4032,169,0,year hour 4032,84257.97,84.25797,84.25797,627.0,56190.0
4033,169,1,year hour 4033,67763.65,67.76365,67.76365,602.0,52182.0
4034,169,2,year hour 4034,67864.3,67.8643,67.8643,601.0,52088.0
4035,169,3,year hour 4035,67591.19,67.59119,67.59119,601.0,52786.0
4036,169,4,year hour 4036,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
4037,169,5,year hour 4037,68040.49,68.04049,68.04049,601.0,53095.0
4038,169,6,year hour 4038,71032.18,71.03218,71.03218,607.0,53189.0
4039,169,7,year hour 4039,68068.45,68.06845,68.06845,595.0,52165.0
4040,169,8,year hour 4040,69069.68000000001,69.06968,69.06968,604.0,53833.0
4041,169,9,year hour 4041,67953.64,67.95364,67.95364,604.0,52529.0
4042,169,10,year hour 4042,67944.94,67.94494,67.94494,602.0,52535.0
4043,169,11,year hour 4043,67802.9,67.8029,67.8029,588.0,52375.0
4044,169,12,year hour 4044,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
4045,169,13,year hour 4045,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
4046,169,14,year hour 4046,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
4047,169,15,year hour 4047,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
4048,169,16,year hour 4048,69555.96,69.55596,69.55596,608.0,53372.0
4049,169,17,year hour 4049,68005.42,68.00542,68.00542,598.0,52153.0
4050,169,18,year hour 4050,70931.0,70.931,70.931,607.0,53552.0
4051,169,19,year hour 4051,67678.63,67.67863,67.67863,599.0,52674.0
4052,169,20,year hour 4052,68076.09,68.07609,68.07609,599.0,52651.0
4053,169,21,year hour 4053,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
4054,169,22,year hour 4054,67821.74,67.82174,67.82174,604.0,52967.0
4055,169,23,year hour 4055,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
4056,170,0,year hour 4056,84257.97,84.25797,84.25797,627.0,56190.0
4057,170,1,year hour 4057,67763.65,67.76365,67.76365,602.0,52182.0
4058,170,2,year hour 4058,67864.3,67.8643,67.8643,601.0,52088.0
4059,170,3,year hour 4059,67591.19,67.59119,67.59119,601.0,52786.0
4060,170,4,year hour 4060,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
4061,170,5,year hour 4061,68040.49,68.04049,68.04049,601.0,53095.0
4062,170,6,year hour 4062,71032.18,71.03218,71.03218,607.0,53189.0
4063,170,7,year hour 4063,68068.45,68.06845,68.06845,595.0,52165.0
4064,170,8,year hour 4064,69069.68000000001,69.06968,69.06968,604.0,53833.0
4065,170,9,year hour 4065,67953.64,67.95364,67.95364,604.0,52529.0
4066,170,10,year hour 4066,67944.94,67.94494,67.94494,602.0,52535.0
4067,170,11,year hour 4067,67802.9,67.8029,67.8029,588.0,52375.0
4068,170,12,year hour 4068,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
4069,170,13,year hour 4069,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
4070,170,14,year hour 4070,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
4071,170,15,year hour 4071,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
4072,170,16,year hour 4072,69555.96,69.55596,69.55596,608.0,53372.0
4073,170,17,year hour 4073,68005.42,68.00542,68.00542,598.0,52153.0
4074,170,18,year hour 4074,70931.0,70.931,70.931,607.0,53552.0
4075,170,19,year hour 4075,67678.63,67.67863,67.67863,599.0,52674.0
4076,170,20,year hour 4076,68076.09,68.07609,68.07609,599.0,52651.0
4077,170,21,year hour 4077,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
4078,170,22,year hour 4078,67821.74,67.82174,67.82174,604.0,52967.0
4079,170,23,year hour 4079,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
4080,171,0,year hour 4080,84257.97,84.25797,84.25797,627.0,56190.0
4081,171,1,year hour 4081,67763.65,67.76365,67.76365,602.0,52182.0
4082,171,2,year hour 4082,67864.3,67.8643,67.8643,601.0,52088.0
4083,171,3,year hour 4083,67591.19,67.59119,67.59119,601.0,52786.0
4084,171,4,year hour 4084,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
4085,171,5,year hour 4085,68040.49,68.04049,68.04049,601.0,53095.0
4086,171,6,year hour 4086,71032.18,71.03218,71.03218,607.0,53189.0
4087,171,7,year hour 4087,68068.45,68.06845,68.06845,595.0,52165.0
4088,171,8,year hour 4088,69069.68000000001,69.06968,69.06968,604.0,53833.0
4089,171,9,year hour 4089,67953.64,67.95364,67.95364,604.0,52529.0
4090,171,10,year hour 4090,67944.94,67.94494,67.94494,602.0,52535.0
4091,171,11,year hour 4091,67802.9,67.8029,67.8029,588.0,52375.0
4092,171,12,year hour 4092,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
4093,171,13,year hour 4093,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
4094,171,14,year hour 4094,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
4095,171,15,year hour 4095,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
4096,171,16,year hour 4096,69555.96,69.55596,69.55596,608.0,53372.0
4097,171,17,year hour 4097,68005.42,68.00542,68.00542,598.0,52153.0
4098,171,18,year hour 4098,70931.0,70.931,70.931,607.0,53552.0
4099,171,19,year hour 4099,67678.63,67.67863,67.67863,599.0,52674.0
4100,171,20,year hour 4100,68076.09,68.07609,68.07609,599.0,52651.0
4101,171,21,year hour 4101,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
4102,171,22,year hour 4102,67821.74,67.82174,67.82174,604.0,52967.0
4103,171,23,year hour 4103,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
4104,172,0,year hour 4104,84257.97,84.25797,84.25797,627.0,56190.0
4105,172,1,year hour 4105,67763.65,67.76365,67.76365,602.0,52182.0
4106,172,2,year hour 4106,67864.3,67.8643,67.8643,601.0,52088.0
4107,172,3,year hour 4107,67591.19,67.59119,67.59119,601.0,52786.0
4108,172,4,year hour 4108,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
4109,172,5,year hour 4109,68040.49,68.04049,68.04049,601.0,53095.0
